created_at,full_text,is_quote_status,retweet_count,favorite_count,possibly_sensitive,Attentive,Alert,Determined,Inspired,Active,Hostile,Ashamed,Upset,Afraid,Nervous,Positive_affect,Negative_affect,OriginalText,SWB,is_reply,days_since_COVID19,hour,url_count,mentions_count,questionmark_count,exclamationmark_count,points_count,uppercase_ratio,hashtag_count,clean_text,neg,neu,pos,compound,TextBlob_score
2020-04-07 08:13:39+00:00,So much value in this TeaWithGaryVee ep for everyone but esp businesses &amp; ppl struggling bc of coronavirus Thanks for the inspiring content (you made me happy cry at one point. U know the bit!) garyvee everpractical business entrepreneur,False,0,0,False,3.0,3.0,3.5,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.625,0.0,So much value in this #TeaWithGaryVee ep for everyone but esp businesses &amp; ppl struggling bc of #coronavirus Thanks for the inspiring content @garyvee (you made me happy cry at one point. U know the bit!) #garyvee #everpractical #business #entrepreneur  https://t.co/LL8zNgoDha,0.625,False,68,8,1,1,0,1,1,0.0283400809716599,6,value teawithgaryvee ep esp business people struggle coronavirus thank inspire content happy cry point know bit garyvee everpractical business entrepreneur,0.17,0.442,0.388,0.7845,0.8
2020-04-07 07:23:33+00:00,"RT 📉 ""As a leader, I need to be the first one in the line taking the hit."" CEO of Asia's largest online travel agency, Jane Sun talks about sacrificing her salary and whether the coronavirus will change the travel industry forev…",False,0,0,False,3.0,4.0,3.0,1.5,1.5,1.0,1.0,2.0,2.0,1.0,0.4,0.1,"#RT @QuickTake: 📉 ""As a leader, I need to be the first one in the line taking the hit.""

CEO of @Trip, Asia's largest online travel agency, Jane Sun talks about sacrificing her salary and whether the #coronavirus will change the travel industry forev… https://t.co/yMhbNm5NaQ",0.3,False,68,7,1,2,0,0,1,0.0432900432900432,2,retweet chartdecreasing leader need line hit ceo asias large online travel agency jane sun talk sacrifice salary coronavirus change travel industry forev …,0.0,1.0,0.0,0.0,0.21428571428571427
2020-04-07 08:01:40+00:00,Heavy police presence in our little town - this a popular tourist spot &amp; easter is usually full of tourists. I noticed they were shutting down some idiot clothing store that I'd earlier been surprised to see open coronavirus COVID19,False,0,1,False,1.0,3.0,1.0,1.0,1.0,4.0,2.0,3.5,1.5,3.0,0.1,0.45,Heavy police presence in our little town - this a popular tourist spot &amp; easter is usually full of tourists. I noticed they were shutting down some idiot clothing store that I'd earlier been surprised to see open #coronavirus #COVID19,-0.35,False,68,8,0,0,0,0,1,0.0336134453781512,2,heavy police presence little town popular tourist spot easter usually tourist notice shut idiot clothing store early surprised open coronavirus covid,0.128,0.7,0.172,0.0314,-0.07968750000000002
2020-04-07 08:42:21+00:00,Wet markets are inhumane to animals and breeding grounds for diseases like coronavirus. Join me in signing petition to BanWetMarkets!,False,0,0,False,2.5,3.0,3.5,4.5,4.5,2.0,1.0,3.0,1.0,1.0,0.65,0.15,Wet markets are inhumane to animals and breeding grounds for diseases like #coronavirus. Join me in signing @AnimalEqualitys petition to #BanWetMarkets! https://t.co/DKgDEVhtsk,0.5,False,68,8,1,1,0,1,1,0.037037037037037,2,wet market inhumane animal breeding ground disease like coronavirus join sign petition banwetmarket,0.0,0.701,0.299,0.5719,-0.5
2020-04-07 08:33:15+00:00,I’ve never missed NYC as much as I do now...I want so badly to head east to help but know that I am needed here. I know t…,False,9,0,False,3.0,3.0,4.0,4.5,5.0,1.0,1.0,2.0,1.0,1.0,0.725,0.05,RT @NidaQadirMD: I’ve never missed #NYC as much as I do now...I want so badly to head east to help but know that I am needed here. I know t…,0.675,False,68,8,0,1,0,0,4,0.065040650406504,1,never miss new york city nowi want badly head east help know need know t …,0.167,0.539,0.294,0.0885,-0.28181818181818175
2020-04-07 09:59:34+00:00,"just seen Nick on - please remind people WHERE coronavirus came from China - here's me speaking on about a Global health pandemic china/others r risking, 2yrs ago.",True,0,0,False,1.0,5.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,0.4,0.2,"@NickFerrariLBC  just seen Nick on @gmb - please remind people WHERE #coronavirus came from #China - here's me speaking on @LBC about a Global health pandemic #china/others r risking, 2yrs ago. https://t.co/jvubQ9ISJS https://t.co/eq09is1hQk",0.2,False,68,9,2,3,0,0,1,0.0481927710843373,3,nick remind people coronaviru come china speak global health pandemic chinaother r risk yr ago,0.139,0.861,0.0,-0.2732,0.0
2020-04-07 07:23:49+00:00,How much worst could this “crisis” get? Are you feeling the loss of mind yet? Covid_19 NewYorkTough Covid19Out coronavirus,False,0,0,False,1.0,2.0,1.0,1.0,1.0,1.5,1.0,4.0,3.5,5.0,0.05,0.5,How much worst could this “crisis” get? Are you feeling the loss of mind yet? #Covid_19 #NewYorkTough #Covid19Out #coronavirus https://t.co/iFY7q1WJSS,-0.45,False,68,7,1,0,2,0,0,0.0634920634920634,4,"bad "" crisis "" feel loss mind covid newyorktough covidout coronavirus",0.623,0.377,0.0,-0.872,-0.6999999999999998
2020-04-07 08:19:16+00:00,"Very good article on criteria For restarting national economies during the coronavirus crisis from I did miss potentials for antibody testing, ie immune populations could return to work earlier.",False,0,0,False,2.5,3.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.625,0.0,"Very good article on criteria For restarting national economies during the #coronavirus crisis from @McKinsey. I did miss potentials for antibody testing, ie immune populations could return to work earlier. 
https://t.co/K28H13Ysvn",0.625,False,68,8,1,1,0,0,1,0.0153846153846153,1,good article criterion restart national economy coronavirus crisis miss potential antibody testing immune population return work early,0.239,0.546,0.214,-0.1531,0.26666666666666666
2020-04-07 08:08:23+00:00,"Good lock to Boris Johnson over the next few days, hope he pulls through and gets back to full health . I didn't vote Conservative but he's just a man, with a wife and family and I think all the country are thinking of him BorisJohnson goodluck Coronavirus",False,0,0,False,3.0,3.0,4.0,4.0,4.5,1.0,1.0,2.0,1.0,1.0,0.675,0.05,"Good lock to Boris Johnson over the next few days, hope he pulls through and gets back to full health . I didn't vote Conservative but he's just  a man, with a wife and family and I think all the country are thinking of him #BorisJohnson #goodluck #Coronavirus",0.625,False,68,8,0,0,0,0,1,0.0347490347490347,3,good lock boris johnson day hope pull health not vote conservative man wife family think country think borisjohnson goodluck coronavirus,0.0,0.756,0.244,0.7003,0.7
2020-04-07 06:43:58+00:00,"NEW 5 Rounds with Mofo 6! New 5 Rounder Every Sunday, only on IG! FOLLOW ME, I won’t Fart! MMA WMMA UFC249 Bellator Invicta CombateAmericas BJJ Boxing MuayThai CoronaVirus CaliforniaLockDown",False,3,3,False,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.35,0.0,"NEW 5 Rounds with Mofo #6! New 5 Rounder Every Sunday, only on IG! FOLLOW ME, I won’t Fart! #MMA #WMMA #UFC249 #Bellator #Invicta #CombateAmericas #BJJ #Boxing #MuayThai #CoronaVirus #CaliforniaLockDown https://t.co/zBGggqWmR2 https://t.co/fhPVmJ5OqA",0.35,False,68,6,2,0,0,3,0,0.2277227722772277,12,new round motherfucker new rounder sunday ig follow not fart mma wmma ufc bellator invicta combateamericas bjj box muaythai coronavirus californialockdown,0.187,0.813,0.0,-0.6808,0.024242424242424232
2020-04-07 08:12:57+00:00,These non logical elders are pissing me off ngl coronavirus COVID19,True,0,1,False,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.5,1.0,1.0,0.0,0.275,These non logical elders are pissing me off ngl #coronavirus #COVID19 https://t.co/J3mUpoPtNi,-0.275,False,68,8,1,0,0,0,0,0.0869565217391304,2,non logical elder piss not lie coronavirus covid,0.278,0.722,0.0,-0.4019,0.25
2020-04-07 08:38:00+00:00,Guardian Editor: Make him look sicker Picture Desk: how about this... Editor: Sicker Picture Desk: it's not possible to remove any more colour - plus readers have already seen the original... Editor: Sicker I say!! BorisJohnson Coronavirus,False,1,1,False,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.5,1.5,2.5,0.0,0.325,"Guardian Editor: Make him look sicker

Picture Desk: how about this...

Editor: Sicker 

Picture Desk: it's not possible to remove any more colour - plus readers have already seen the original...

Editor: Sicker I say!!

#BorisJohnson #Coronavirus https://t.co/vp4pR6aQUK",-0.325,False,68,8,1,0,0,2,6,0.0622406639004149,2,guardian editor look sicker picture desk editor sicker picture desk not possible remove colour plus reader original editor sicker borisjohnson coronavirus,0.0,0.897,0.103,0.3182,0.1875
2020-04-07 06:59:16+00:00,"CoronaVirus is a big danger. No two opinions on that. It lead us to stay locked in our houses. But these Cigarettes, Tobacco, Alcohol etc too are big dangers, not only for those who consume it but also their families. I think this would really be a WISE &amp; IMPORTANT decision.",True,1,28,False,1.5,2.0,2.5,2.0,2.5,1.5,1.0,2.5,2.5,2.5,0.275,0.25,"#CoronaVirus is a big danger. No two opinions on that. It lead us to stay locked in our houses. But these Cigarettes, Tobacco, Alcohol etc too are big dangers, not only for those who consume it but also their families. I think this would really be a WISE &amp; IMPORTANT decision. https://t.co/Iyb7vZWjVl",0.025,False,68,6,1,0,0,0,5,0.0785714285714285,1,coronavirus big danger opinion lead stay locked house cigarette tobacco alcohol big danger not consume family think wise important decision,0.245,0.578,0.177,-0.4404,0.275
2020-04-07 06:49:00+00:00,I’ve been doing some crypto trading over the last fortnight. I managed to make myself some more $ltc units but this $eth pump caught me out. I do think we’ll see further lows as the world economy start seeing the the real financial impact of coronavirus,False,0,1,False,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.1,0.2,"I’ve been doing some #crypto trading over the last fortnight.

I managed to make myself some more $ltc units but this $eth pump caught me out. 

I do think we’ll see further lows as the world economy start seeing the the real financial impact of #coronavirus",-0.1,False,68,6,0,0,0,0,2,0.0117647058823529,2,crypto trading fortnight manage ltc unit eth pump catch think low world economy start real financial impact coronavirus,0.11,0.89,0.0,-0.2732,0.0
2020-04-07 08:46:24+00:00,I’ve justdonated to St George's Coronavirus Appeal campaign which is the least I could do as a grateful citizen. Please support our local NHSheroes,False,0,0,False,3.5,1.5,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3,0.0,"RT @MertonMutualAid I’ve #justdonated to St George's #Coronavirus Appeal campaign which is the least I could do as a grateful citizen. Please support our local #NHSheroes

https://t.co/4Pu9hMdDEk",0.3,False,68,8,1,1,0,0,1,0.0666666666666666,3,justdonate st georges coronavirus appeal campaign grateful citizen support local nhsheroe,0.0,0.612,0.388,0.6908,0.0
2020-04-08 01:26:43+00:00,"Here's my story on Josh Pearson. Family reports 38yo tested positive for SARSCoV2 as his health condition deteriorated rapidly last wk. He passed away alone at Abbott Northwestern on Saturday. His mom tells me, she regrets not having the chance to say I love you one final time.",True,1,3,False,1.5,1.5,1.0,1.0,1.5,1.0,1.0,5.0,5.0,5.0,0.075,0.6,"Here's my story on Josh Pearson. Family reports 38yo tested positive for #SARSCoV2 as his health condition deteriorated rapidly last wk. He passed away  alone at Abbott Northwestern on Saturday. His mom tells me, she regrets not having the chance to say I love you one final time. https://t.co/excBoDVEgZ",-0.525,False,69,1,1,0,0,0,4,0.057347670250896,1,story josh pearson family report yo test positive sarscov health condition deteriorate rapidly wk pass away abbott northwestern saturday mom tell regret not chance love final time,0.229,0.667,0.104,-0.5119,0.24242424242424243
2020-04-08 20:57:42+00:00,Witch way is the COVIDー19 coronavirus Covid19usa gonna go? I wonder if trump or fauci know? Will SARSCoV2 be slowed…,False,2,0,False,1.0,2.0,1.0,1.0,1.0,2.5,2.0,2.0,1.0,3.0,0.05,0.275,RT @activist651: Witch way is the #COVIDー19 #coronavirus #Covid19usa gonna go? I wonder if #trump or #fauci know? Will #SARSCoV2 be slowed…,-0.225,False,69,20,0,1,2,0,0,0.1229508196721311,6,witch way covidー coronavirus covidusa wonder trump fauci know sarscov slow …,0.2,0.8,0.0,-0.3612,-0.30000000000000004
2020-04-09 23:12:22+00:00,"You guys, I just had a thought. What if each year SARSCoV2 exponentially gets worse until the point we can only socialize with those already in our household. Are you already living the ppl you want to spend the rest of your life with, or would you rather die?",False,0,2,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,0.05,0.55,"You guys, I just had a thought. 
What if each year #SARSCoV2 exponentially gets worse until the point we can only socialize with those already in our household. 

Are you already living the ppl you want to spend the rest of your life with, or would you rather die?",-0.5,False,70,23,0,0,1,0,2,0.0383141762452107,1,guy thought year sarscov exponentially bad point socialize household live people want spend rest life die,0.341,0.599,0.06,-0.7964,-0.28181818181818175
2020-04-09 01:26:18+00:00,"Seems like simple geography to me — if SARSCoV2 fades as the weather gets warmer, perhaps it wouldn't have whacked Mediterranean countries like Italy and Spain as hard as it did before turning its attentions to ""warmer"" climes like that of the UK in February. COVID 🦠",True,0,2,False,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.5,0.1,0.175,"Seems like simple #geography to  me — if #SARSCoV2 fades as the #weather gets warmer, perhaps it wouldn't have whacked #Mediterranean countries like #Italy and #Spain as hard as it did before turning its attentions to ""warmer"" climes like that of the #UK in February.
#COVID 🦠 https://t.co/FeF0TPvxXw",-0.075,False,70,1,1,0,0,0,1,0.0654545454545454,8,like simple geography — sarscov fade weather warm not whack mediterranean country like italy spain hard turn attention warm clime like uk february covid microbe,0.046,0.586,0.368,0.836,0.2270833333333333
2020-04-10 11:29:41+00:00,Not sure what Wisconsin did but I sure hope they voted safely like this ☝️ during the COVID19 coronavirus pandemic w/masks on. 🙏,True,1,0,False,2.5,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.5,2.0,0.325,0.175,@koryodynasty Not sure what Wisconsin did but I sure hope they voted safely like this ☝️ during the #COVID19 #coronavirus #pandemic w/#masks on. 🙏 @CNNPolitics @ABCPolitics @CBSPolitics @foxnewspolitics @nprpolitics https://t.co/geWVfSNs6c,0.15,True,71,11,1,6,0,0,1,0.0606060606060606,4,not sure wisconsin sure hope vote safely like indexpointingup covid coronavirus pandemic wmask foldedhand,0.182,0.418,0.4,0.6884,0.25
2020-04-10 05:36:48+00:00,Nice ro watch Sky news this morning and see that it is not white people who are dealing with or being affected by COVID19. 🤔 WhereIsMyWhitePrivilege? I guess I know where it is now! 👍🏿 coronavirus Corona CoronavirusOutbreak CoronaVirusUpdate CoronavirusPandemic,False,0,2,False,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,0.0,0.3,"Nice ro watch Sky news this morning and see that it is not white people who are dealing with or being affected by #COVID19. 🤔

#WhereIsMyWhitePrivilege? I guess I know where it is now! 👍🏿

#coronavirus #Corona #CoronavirusOutbreak #CoronaVirusUpdate #CoronavirusPandemic",-0.3,False,71,5,0,0,1,1,1,0.0820895522388059,7,nice ro watch sky news morning not white people deal affect covid thinkingface whereismywhiteprivilege guess know thumbsupdarkskintone coronavirus corona coronavirusoutbreak coronavirusupdate coronaviruspandemic,0.0,0.882,0.118,0.4215,0.3
2020-04-10 11:25:10+00:00,Happy no work day Mr Syron-Jones 😷 I trust Agent Steele is practicing Safe Spying in these COVID19 times,False,0,0,False,2.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.5,0.225,0.125,@sjoecable Happy no work day Mr Syron-Jones 😷 I trust Agent Steele is practicing Safe Spying in these #COVID19 times,0.1,True,71,11,0,1,0,0,0,0.1333333333333333,1,happy work day mister syronjones facewithmedicalmask trust agent steele practice safe spying covid time,0.0,0.526,0.474,0.872,0.65
2020-04-10 10:46:29+00:00,"Several people have asked me how to support Gary Martinez’s efforts to make durable, easily disinfected, more protective “Jedi” face-shields and other PPE for healthcare workers during the COVID19 crisis. He’s now started a GoFundMe:",False,4,2,False,3.0,2.5,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.575,0.0,"Several people have asked me how to support Gary Martinez’s efforts to make durable, easily disinfected, more protective “Jedi” face-shields and other #PPE for healthcare workers during the #COVID19 crisis. 

He’s now started a GoFundMe: https://t.co/DoVLCcW4BA",0.575,False,71,10,1,0,0,0,1,0.0680851063829787,2,"people ask support gary martinez effort durable easily disinfect protective "" jedi "" faceshield ppe healthcare worker covid crisis start gofundme",0.163,0.635,0.202,-0.0,0.43333333333333335
2020-04-10 12:05:50+00:00,"I've already made the pledge that if I do in fact come down with Covid19 and particularly if it gets serious, I'm *absolutely* going to video what's going on and document the symptoms. Wondering if there's some kind of barrier holding people back from sharing something ""bad"".",False,0,0,False,2.0,3.5,4.5,4.0,4.0,1.0,1.0,1.0,2.0,2.0,0.65,0.1,"I've already made the pledge that if I do in fact come down with #Covid19 and particularly if it gets serious, I'm *absolutely* going to video what's going on and document the symptoms. Wondering if there's some kind of barrier holding people back from sharing something ""bad"".",0.55,False,71,12,0,0,0,0,2,0.0180505415162454,1,pledge fact come covid particularly absolutely video document symptom wonder kind barrier hold people share bad,0.221,0.531,0.248,0.1531,0.0333333333333334
2020-04-10 10:07:11+00:00,I really struggle with the stupidity of those saying the COVID19 lockdown is an over reaction as the numbers of deaths ar…,False,21,0,False,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.5,3.0,0.0,0.375,RT @AdamMeakins: I really struggle with the stupidity of those saying the #COVID19 lockdown is an over reaction as the numbers of deaths ar…,-0.375,False,71,10,0,1,0,0,0,0.048780487804878,1,struggle stupidity covid lockdown reaction number death ar …,0.632,0.278,0.09,-0.8316,-0.6
2020-04-10 10:20:52+00:00,I am urging all of us to do the exact opposite of what we have been used to for many years. Stay at home. I ask you to keep yo…,False,7,0,False,2.0,3.5,3.5,3.5,3.5,1.5,1.0,1.0,1.0,2.5,0.55,0.1,RT @Citi973: I am urging all of us to do the exact opposite of what we have been used to for many years. Stay at home. I ask you to keep yo…,0.45,False,71,10,0,1,0,0,2,0.0236220472440944,0,urge exact opposite use year stay home ask yo …,0.0,1.0,0.0,0.0,0.125
2020-04-10 11:47:08+00:00,"This was when tried to make Coronavirus a bonding and fun experience. I hope Laura posts pictures from her and her family at church on Easter Sunday, as she encourages her audience to go to church where people will die and spread covid19 to others.",False,0,1,False,1.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.5,0.05,0.325,"@thedailybeast This was when @IngrahamAngle tried to make #Coronavirus a bonding and fun experience. I hope Laura posts pictures from her and her family at church on Easter Sunday, as she encourages her audience to go to church where people will die and spread #covid19 to others. https://t.co/wxYaGhHcGo",-0.275,True,71,11,1,2,0,0,2,0.024,2,try coronaviru bonding fun experience hope laura post picture family church easter sunday encourage audience church people die spread covid,0.133,0.544,0.323,0.6808,0.3
2020-04-10 11:21:29+00:00,"The GA Department of Labor appears overwhelmed with the massive increase in unemployment claims. While I focused on furloughed hospitality workers, their stories presage whats to come as joblessness increases. unemployment COVID19 My latest",False,1,2,False,1.0,3.0,1.0,1.0,1.0,1.0,1.5,2.0,2.5,2.5,0.1,0.225,"The GA Department of Labor appears overwhelmed with the massive increase in unemployment claims. While I focused on furloughed hospitality workers, their stories presage whats to come as joblessness increases. #unemployment #COVID19 My latest @newrepublic 
https://t.co/ULSCing2Ii",-0.125,False,71,11,1,1,0,0,2,0.0537190082644628,2,ga department labor appear overwhelmed massive increase unemployment claim focus furlough hospitality worker story presage come joblessness increase unemployment covid late,0.21,0.58,0.21,-0.25,-0.15
2020-04-10 10:11:18+00:00,"TraceTogether, a contact tracing app I contributed to, is now open source for any country to adapt &amp; fight COVID19 together more on the codebase &amp; protocol if you see ways to improve the codebase, do share back with the team!",False,4,11,False,5.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.95,0.0,"TraceTogether, a contact tracing app I contributed to, is now open source for any country to adapt &amp; fight #COVID19 together https://t.co/cRN36yHtu2. 

more on the codebase &amp; protocol https://t.co/sos1XiNa8b. 

if you see ways to improve the codebase, do share back with the team!",0.95,False,71,10,2,0,0,1,0,0.0341880341880341,1,tracetogether contact tracing application contribute open source country adapt fight covid codebase protocol way improve codebase share team,0.115,0.661,0.225,0.3612,0.0
2020-04-10 12:08:33+00:00,"Dear Sir, as far as I know many current antivirus tests are not very precise and not very reliable. The positive test results could be measuring errors. And why did report on Thursday about a briefing from Monday? Corona coronavirus covid19",False,0,2,False,1.0,3.0,1.5,1.0,1.0,2.0,1.0,2.5,3.0,2.5,0.125,0.3,"@DrEricDing Dear Sir, as far as I know many current antivirus tests are not very precise and not very reliable. The positive test results could be measuring errors. And why did @business report on Thursday about a briefing from Monday?
#Corona #coronavirus #covid19",-0.175,True,71,12,0,2,1,0,2,0.0329218106995884,3,dear sir far know current antivirus test not precise not reliable positive test result measure error report thursday briefing monday corona coronavirus covid,0.199,0.709,0.092,-0.4632,0.031818181818181815
2020-04-10 12:03:00+00:00,🖋 Support Daisy by signing “Keep me safe. Enforce mask usage.” and I’ll deliver a copy to your officials too: 📨 Last delivered to Assembly Member Glick and Senator Hoylman NYpolitics NYpol COVID19,False,0,0,False,3.0,4.0,4.0,3.5,3.5,1.0,1.0,1.0,1.0,1.0,0.65,0.0,"🖋 Support Daisy by signing “Keep me safe. Enforce mask usage.” and I’ll deliver a copy to your officials too: https://t.co/hrIPypxo6C

📨 Last delivered to @NYGovCuomo, Assembly Member Glick and Senator Hoylman  #NYpolitics #NYpol #COVID19 https://t.co/UG7ZpYlLYl",0.65,False,71,12,2,1,0,0,2,0.100502512562814,3,"fountainpen support daisy sign "" safe enforce mask usage "" deliver copy official incomingenvelope deliver assembly member glick senator hoylman nypolitic nypol covid",0.0,0.772,0.228,0.6808,0.5
2020-04-10 11:19:49+00:00,"One of my colleagues died last night due to Covid19. In work today &amp; I don’t mind telling you that when I found out, I h…",False,109,0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,0.0,0.45,"RT @TheFastShow1: One of my colleagues died last night due to #Covid19. In work today &amp; I don’t mind telling you that when I found out, I h…",-0.45,False,71,11,0,1,0,0,1,0.0476190476190476,1,colleague die night covid work today not mind tell find h …,0.302,0.698,0.0,-0.5994,0.0
2020-04-10 11:24:15+00:00,"I think all nurses should send pence their used gowns. Personally. I want him swimming in COVID19, like our medical teams…",False,1,0,False,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.5,2.0,2.0,0.0,0.325,"RT @VVSaichek: I think all nurses should send #pence their used gowns. Personally. I want him swimming in #COVID19, like our medical teams…",-0.325,False,71,11,0,1,0,0,2,0.064516129032258,2,think nurse send pence use gown personally want swim covid like medical team …,0.0,0.743,0.257,0.4215,0.0
2020-04-10 10:21:33+00:00,"Is it me or am I finding Twitter more and more stressful as the nations’ keyboard warriors yell, shriek and slag each other off with more and more vitriol each day this awful situation continues? FFS there’s been mistakes and accountability will come but please 😖 COVID19",False,0,0,False,1.0,1.0,1.0,1.0,1.0,4.5,1.0,3.0,1.0,3.0,0.0,0.375,"Is it me or am I finding Twitter more and more stressful as the nations’ keyboard warriors yell, shriek and slag each other off with more and more vitriol each day this awful situation  continues? FFS there’s been mistakes and accountability will come but please 😖 #COVID19",-0.375,False,71,10,0,0,1,0,0,0.0404411764705882,1,find twitter stressful nation ’ keyboard warrior yell shriek slag vitriol day awful situation continue ffs mistake accountability come confoundedface covid,0.439,0.561,0.0,-0.91,-1.0
2020-04-10 10:44:46+00:00,"ATTENTION: Dear citizens, I appeal to all of you not to panic. Seal down orders are only in Ward 134 Bapuji Nagar &amp; Ward 135 Padarayanapura due to fresh cases &amp; to contain spread of Covid19. Urge TV news channels to report facts &amp; not speculate",False,0,0,False,1.5,4.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,0.475,0.05,"ATTENTION: Dear citizens, I appeal to all of you not to panic. Seal down orders are only in Ward 134 Bapuji Nagar &amp; Ward 135 Padarayanapura due to fresh cases &amp; to contain spread of #Covid19. Urge TV news channels to report facts &amp; not speculate @BBMPCOMM @BlrCityPolice",0.425,False,71,10,0,2,0,0,2,0.0817120622568093,1,attention dear citizen appeal not panic seal order ward bapuji nagar ward padarayanapura fresh case contain spread covid urge tv news channel report fact not speculate,0.0,0.752,0.248,0.7651,0.3
2020-04-10 12:30:33+00:00,Omg I just realised COVID19 patients will still most likely have to pay their hospital bills even though they are unemployed... you know DonaldTrump and the American government won’t care it was a pandemic....,False,0,0,False,1.0,1.0,1.0,1.0,1.0,2.5,2.5,4.0,2.5,4.5,0.0,0.55,Omg I just realised #COVID19 patients will still most likely have to #pay their hospital bills even though they are #unemployed... you know #DonaldTrump  and the #American government won’t care it was a pandemic....,-0.55,False,71,12,0,0,0,0,7,0.0467289719626168,5,oh god realise covid patient likely pay hospital bill unemployed know donaldtrump american government not care pandemic,0.2,0.696,0.104,-0.233,0.0
2020-04-10 12:08:41+00:00,I don't know why I'm giving this a heart. Clearly Twitter needs to come up with a sad face for this season of COVID19,False,0,0,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.5,0.05,0.225,@twittem I don't know why I'm giving this a heart. Clearly Twitter needs to come up with a sad face for this season of #COVID19,-0.175,True,71,12,0,1,0,0,1,0.0762711864406779,1,not know heart clearly twitter need come sad face season covid,0.373,0.627,0.0,-0.6551,-0.19999999999999998
2020-04-10 03:14:19+00:00,I watched this Bill Gates interview with TED Talk guys and I remained curious about what they edit out. Now I know. coronavirus COVID19 SARSCoV2 coronabadge,True,8,16,False,1.0,3.0,1.5,2.0,1.0,3.5,1.0,1.5,1.0,1.0,0.175,0.15,"I watched this Bill Gates interview with TED Talk guys and I remained curious about what they edit out. Now I know.

#coronavirus #COVID19 #SARSCoV2 #coronabadge https://t.co/QALxL6SI5s",0.025,False,71,3,1,0,0,0,2,0.13125,4,watch bill gate interview ted talk guy remain curious edit know coronavirus covid sarscov coronabadge,0.0,0.859,0.141,0.3182,-0.1
2020-04-10 11:49:43+00:00,More COVID19 related scams. I just received this on my personal phone. 🚫 DO NOT 🚫 click on such links. Legitimate business…,False,56,0,False,2.5,2.0,1.0,1.5,1.0,3.0,1.0,1.0,1.0,1.0,0.15,0.1,RT @SgtKoopman: More #COVID19 related scams. I just received this on my personal phone. 🚫 DO NOT 🚫 click on such links. Legitimate business…,0.05,False,71,11,0,1,0,0,3,0.1048387096774193,1,covid relate scam receive personal phone prohibit not prohibit click link legitimate business …,0.236,0.764,0.0,-0.5719,0.0
2020-04-10 10:41:00+00:00,Start something new! I'm looking at books I bought and never read. I signed up to language apps and never launched them…,False,1,0,False,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.35,0.0,RT @VLR_Associates: Start something new! I'm looking at books I bought and never read. I signed up to language apps and never launched them…,0.35,False,71,10,0,1,0,1,1,0.0333333333333333,0,start new look book buy never read sign language application never launch …,0.0,1.0,0.0,0.0,0.13636363636363635
2020-04-10 11:11:13+00:00,"I know it's only been two weeks, but I showered this morning anyway. COVID19",False,0,1,False,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.5,0.15,0.075,"I know it's only been two weeks, but I showered this morning anyway. #COVID19 https://t.co/4z1THn6hY2",0.075,False,71,11,1,0,0,0,1,0.0909090909090909,1,know week shower morning covid,0.0,1.0,0.0,0.0,0.0
2020-04-10 12:38:33+00:00,I visited an all-women artillery battalion to see them in action &amp; thank everyone for their selfless dedication. It was encour…,False,997,0,False,3.5,1.0,1.5,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3,0.0,RT @iingwen: I visited an all-women artillery battalion to see them in action &amp; thank everyone for their selfless dedication. It was encour…,0.3,False,71,12,0,1,0,0,1,0.015267175572519,0,visit allwoman artillery battalion action thank selfless dedication encour …,0.0,0.762,0.238,0.3612,0.1
